Loan_ID,Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Default
2704,25,Female,72546,675,10449,20,No
2705,29,Male,71233,713,6953,15,No
2706,23,Female,33388,790,46585,7,Yes
2707,33,Female,50726,772,35277,15,No
2708,50,Female,33956,644,12171,15,No
2709,29,Male,82950,769,28104,5,No
2710,36,Male,44327,641,25566,15,Yes
2711,64,Male,60358,691,46882,5,Yes
2712,21,Male,79957,624,32842,20,Yes
2713,57,Female,84072,709,33221,20,Yes
2714,57,Male,31679,793,23759,7,Yes
2715,48,Male,93510,609,49274,7,Yes
2716,30,Female,47519,780,27181,5,Yes
2717,56,Male,60894,652,43942,7,Yes
2718,21,Male,62338,710,34736,20,Yes
2719,28,Female,94412,645,37608,20,Yes
2720,30,Female,75912,682,30831,7,No
2721,41,Female,49762,799,14123,5,Yes
2722,42,Female,49585,650,39159,15,Yes
2723,21,Male,65832,600,26055,5,No
2724,18,Female,39038,639,13070,10,No
2725,41,Male,32283,714,12809,5,No
2726,55,Male,40407,712,14312,20,Yes
2727,45,Male,84168,617,16267,7,No
2728,33,Male,78460,756,9910,15,Yes
2729,18,Female,76271,613,12188,5,No
2730,30,Male,72314,631,34346,15,Yes
2731,35,Male,88367,789,34460,15,Yes
2732,53,Male,43361,635,41513,20,Yes
2733,42,Female,95916,621,12086,15,Yes
2734,21,Male,48691,648,32463,20,Yes
2735,24,Female,46266,720,21739,15,Yes
2736,51,Female,48040,741,19699,10,Yes
2737,61,Female,76643,756,40252,10,Yes
2738,38,Female,82548,622,49629,15,Yes
2739,41,Male,47169,757,33778,10,Yes
2740,50,Male,38843,735,22850,10,Yes
2741,19,Female,84434,755,25282,10,No
2742,19,Male,97199,682,7621,15,No
2743,33,Male,70625,623,44444,5,Yes
2744,43,Male,30118,674,42906,5,Yes
2745,41,Male,33941,738,33204,5,Yes
2746,38,Female,49483,611,22730,10,No
2747,21,Male,51572,683,29020,5,No
2748,55,Male,86207,763,15302,10,Yes
2749,45,Male,54702,697,44442,5,Yes
2750,28,Male,35978,724,24756,20,No
2751,36,Male,41128,769,8261,5,Yes
2752,46,Female,41452,741,46058,20,Yes
2753,42,Male,82965,691,41747,5,No
2754,19,Female,36265,755,19300,15,Yes
2755,53,Male,71686,611,16455,5,Yes
2756,46,Male,70821,610,34856,20,Yes
2757,28,Male,99119,786,13518,15,Yes
2758,33,Female,43265,703,37215,10,Yes
2759,37,Female,55656,634,32729,10,No
2760,20,Female,84803,670,17671,15,No
2761,47,Male,40340,659,7947,5,No
2762,49,Male,95762,798,16890,7,No
2763,50,Male,54408,623,28911,20,No
2764,37,Male,69549,796,23283,7,No
2765,50,Female,35148,698,16375,10,Yes
2766,46,Male,70377,702,43974,15,Yes
2767,54,Male,91730,786,33504,10,Yes
2768,29,Male,56332,620,38234,10,Yes
2769,28,Male,85432,668,12816,7,No
2770,44,Male,70896,657,35734,15,No
2771,46,Male,35288,711,13106,20,Yes
2772,43,Male,88389,666,17224,7,Yes
2773,48,Male,58263,746,29293,15,No
2774,46,Female,66347,650,35676,7,Yes
2775,54,Male,65184,770,35195,7,Yes
2776,25,Female,68152,635,28144,10,No
2777,58,Female,80296,782,45021,10,No
2778,23,Male,57665,728,30637,10,Yes
2779,34,Male,83661,686,34420,10,Yes
2780,56,Male,30781,612,16754,10,Yes
2781,57,Female,40595,800,35267,20,Yes
2782,62,Female,59254,734,6675,7,No
2783,38,Female,77642,640,18703,7,No
2784,21,Male,35501,652,35916,10,Yes
2785,65,Male,50983,732,14011,20,No
2786,55,Female,81767,740,45514,10,No
2787,43,Male,34791,648,33451,15,No
2788,27,Female,87514,711,48795,20,No
2789,23,Female,95317,619,15173,7,Yes
2790,42,Male,95223,644,5035,7,Yes
2791,19,Female,35072,725,41851,10,No
2792,26,Female,74328,776,16135,15,No
2793,51,Male,40798,715,15327,5,No
2794,20,Female,72053,707,39523,20,Yes
2795,31,Male,77454,643,44702,7,No
2796,56,Male,36225,619,49829,15,No
2797,23,Female,54782,773,7113,5,Yes
2798,48,Male,54396,757,10461,5,Yes
2799,33,Female,71217,729,22092,7,No
2800,55,Female,79382,715,16748,7,Yes
2801,24,Male,60244,774,37803,10,Yes
2802,60,Female,41902,640,29594,15,No
2803,63,Female,35705,797,45950,20,Yes
2804,37,Female,61758,669,15379,20,No
2805,50,Male,90234,712,40175,7,Yes
2806,18,Female,30986,681,33187,15,No
2807,44,Male,75343,639,38138,5,No
2808,39,Male,77764,672,25583,20,Yes
2809,39,Female,81624,748,29820,15,No
2810,48,Female,85584,636,20241,20,Yes
2811,30,Male,69060,620,16614,10,Yes
2812,55,Female,92098,724,39756,7,No
2813,39,Female,83190,630,24400,10,No
2814,27,Male,94829,702,13327,20,No
2815,25,Female,95659,618,37490,20,No
2816,22,Female,93420,742,46934,7,No
2817,57,Female,48193,608,24975,10,Yes
2818,55,Female,45445,795,15284,15,Yes
2819,65,Female,91023,624,14415,5,Yes
2820,33,Male,66285,676,37184,20,No
2821,23,Female,40944,759,35101,15,Yes
2822,64,Male,37641,696,47050,20,Yes
2823,46,Male,84781,753,46052,20,Yes
2824,44,Male,80360,641,5669,15,No
2825,52,Male,33958,764,10637,20,Yes
2826,36,Male,81571,707,22554,5,No
2827,21,Female,71728,755,17007,5,Yes
2828,38,Male,76533,722,39019,7,No
2829,56,Female,82901,769,41124,5,Yes
2830,61,Male,39440,752,21112,10,No
2831,56,Female,65876,637,30786,20,No
2832,52,Male,91650,657,28384,5,Yes
2833,34,Female,51686,652,28209,15,Yes
2834,20,Female,87781,655,45863,15,No
2835,30,Male,59999,648,5714,15,No
2836,64,Male,86985,699,10279,5,Yes
2837,45,Male,99229,747,18019,15,Yes
2838,46,Male,51805,755,7398,7,No
2839,53,Male,52586,633,20577,10,No
2840,32,Female,40766,688,27071,20,No
2841,60,Male,75477,793,22815,5,Yes
2842,47,Female,76850,760,20793,10,No
2843,57,Female,44138,759,42486,20,Yes
2844,61,Female,62579,764,47107,7,Yes
2845,64,Female,83249,785,9750,10,Yes
2846,38,Male,46152,604,27737,7,Yes
2847,25,Female,68293,633,5434,7,No
2848,25,Male,68915,669,20506,20,No
2849,31,Female,50772,768,21183,7,No
2850,28,Female,60729,633,33860,10,Yes
2851,64,Female,89168,700,49410,7,Yes
2852,52,Male,68385,704,22206,20,No
2853,27,Male,49667,606,46686,10,Yes
2854,53,Male,77628,771,29692,20,No
2855,57,Female,92825,773,20339,5,Yes
2856,57,Male,78385,724,28713,5,Yes
2857,44,Female,93027,704,34125,5,No
2858,36,Male,68655,794,11750,15,No
2859,37,Female,79896,786,41816,5,Yes
2860,64,Female,98874,650,34689,20,Yes
2861,29,Male,72385,755,32796,5,No
2862,29,Female,84035,763,19285,5,Yes
2863,47,Female,51928,763,40171,20,Yes
2864,29,Female,93921,614,40373,7,No
2865,41,Male,51114,649,44197,7,No
2866,58,Male,97266,637,16330,10,Yes
2867,31,Male,39554,768,33937,5,Yes
2868,31,Female,92830,769,30908,10,No
2869,20,Male,36010,777,41673,7,No
2870,32,Male,81182,746,17575,10,No
2871,33,Male,47535,657,8265,7,Yes
2872,34,Female,71809,741,45109,15,Yes
2873,55,Male,39228,646,35329,5,No
2874,32,Female,55185,603,39958,10,Yes
2875,47,Male,58978,692,39278,15,Yes
2876,56,Female,69349,758,32901,7,No
2877,50,Female,95699,795,30655,10,No
2878,37,Male,89502,670,30786,15,Yes
2879,61,Male,86647,776,15106,15,Yes
2880,29,Male,57682,774,22286,7,No
2881,53,Male,62305,617,11325,20,No
2882,40,Female,59607,727,10337,7,Yes
2883,45,Female,63205,728,11405,15,No
2884,60,Male,72121,632,12530,7,Yes
2885,23,Male,64569,765,15846,7,No
2886,29,Female,99564,601,46789,10,Yes
2887,56,Male,95106,671,5161,10,Yes
2888,40,Female,41672,774,40437,15,No
2889,25,Female,91138,665,40527,7,Yes
2890,63,Female,77584,736,39086,5,No
2891,37,Female,80576,625,18516,10,No
2892,39,Female,47013,773,37523,15,Yes
2893,58,Male,45616,751,44699,10,Yes
2894,53,Male,56510,767,25689,5,Yes
2895,59,Male,85445,723,21956,10,No
2896,29,Female,87262,624,31192,10,Yes
2897,40,Male,80439,747,18837,15,No
2898,42,Female,50652,609,18209,10,Yes
2899,61,Male,89819,762,8978,5,No
2900,39,Male,31662,622,20733,7,Yes
2901,18,Female,80592,775,5791,5,No
2902,25,Male,61546,617,44618,5,Yes
2903,38,Female,58267,738,43778,20,No
2904,36,Female,76523,627,26678,7,No
2905,57,Female,55656,671,6769,20,No
2906,56,Female,76665,636,44051,20,Yes
2907,40,Male,59600,652,13192,20,Yes
2908,63,Male,42230,703,44390,7,Yes
2909,49,Male,99761,730,10969,5,No
2910,29,Female,67202,779,45218,15,No
2911,18,Male,68610,639,43392,15,No
2912,26,Female,36344,777,10904,15,Yes
2913,34,Female,52431,680,45708,10,Yes
2914,28,Female,41289,742,39603,5,No
2915,42,Male,88872,690,17863,7,Yes
2916,60,Female,32191,734,11855,20,Yes
2917,55,Female,98675,737,48783,15,Yes
2918,53,Female,69189,629,49478,20,No
2919,42,Female,93167,742,34128,7,No
2920,39,Male,99712,648,43102,7,No
2921,31,Female,32209,602,38373,15,No
2922,54,Male,49247,637,47810,5,No
2923,21,Female,91945,765,25367,5,Yes
2924,34,Male,35736,777,34223,7,No
2925,32,Female,98331,669,9858,10,No
2926,54,Male,56605,663,27634,7,No
2927,25,Male,61917,741,49152,20,Yes
2928,27,Male,32628,739,44774,20,No
2929,48,Male,78292,648,11713,5,No
2930,28,Male,62779,606,6074,7,No
2931,53,Female,87565,654,19912,15,No
2932,60,Female,62657,602,42277,5,Yes
2933,64,Female,68659,605,28251,7,Yes
2934,55,Male,58847,796,31738,7,No
2935,52,Female,42166,770,38897,5,Yes
2936,37,Male,88158,680,31763,10,Yes
2937,33,Male,88119,701,28474,15,No
2938,51,Female,78160,682,12004,10,Yes
2939,48,Female,82663,623,20312,10,No
2940,51,Female,56781,674,40255,7,Yes
2941,35,Male,33758,688,43328,5,Yes
2942,25,Male,94539,769,32416,5,Yes
2943,50,Male,48921,638,19681,5,Yes
2944,29,Female,40472,800,22572,7,Yes
2945,22,Female,60979,664,13457,5,Yes
2946,57,Female,52254,743,14582,10,Yes
2947,62,Female,35474,778,13407,10,Yes
2948,30,Male,39984,706,44674,15,No
2949,22,Male,72287,705,10562,15,No
2950,52,Male,41927,712,29300,20,Yes
2951,57,Male,65408,717,48042,15,No
2952,36,Male,99913,694,12492,5,Yes
2953,55,Female,90061,786,36069,15,No
2954,56,Female,98164,686,13100,15,Yes
2955,27,Male,79895,718,6827,5,Yes
2956,47,Male,30330,748,8432,20,No
2957,59,Male,59606,672,48179,20,No
2958,44,Male,78323,681,33530,20,Yes
2959,51,Female,82162,673,32814,10,No
2960,30,Female,56552,756,39104,20,No
2961,28,Female,87909,782,35830,15,No
2962,24,Male,97262,766,47229,5,Yes
2963,46,Male,70720,779,8548,20,No
2964,44,Female,79747,735,36255,10,Yes
2965,20,Male,42692,708,6738,15,No
2966,33,Female,84825,672,22323,10,No
2967,35,Male,84800,734,7275,10,No
2968,25,Male,40188,774,34268,10,Yes
2969,24,Male,84602,729,33971,15,Yes
2970,26,Female,76393,627,12970,7,Yes
2971,44,Male,51168,625,32162,20,No
2972,63,Male,31177,752,43003,20,No
2973,39,Female,61124,798,13094,7,Yes
2974,53,Male,70897,633,21622,10,No
2975,61,Male,72917,685,15865,20,Yes
2976,44,Female,79398,733,45619,7,Yes
2977,49,Male,76716,729,30544,7,No
2978,42,Female,96381,694,44652,7,No
2979,40,Male,82878,658,9462,10,No
2980,49,Male,34062,700,21775,20,No
2981,60,Male,42781,695,17675,7,No
2982,28,Female,44797,654,22905,7,Yes
2983,56,Female,80651,747,32297,15,Yes
2984,35,Female,61471,677,37549,20,Yes
2985,54,Female,31576,741,21850,15,Yes
2986,64,Male,56929,729,40440,20,Yes
2987,60,Female,94684,773,15983,15,No
2988,24,Male,77815,641,23780,20,No
2989,25,Male,81498,666,43740,5,No
2990,43,Male,64932,606,44860,20,No
2991,39,Male,44413,775,30884,7,No
2992,28,Female,99535,735,45553,5,Yes
2993,21,Female,38706,623,14326,7,No
2994,27,Male,41461,602,15866,20,Yes
2995,63,Male,70835,718,43045,10,No
2996,20,Female,77857,692,9576,15,Yes
2997,60,Male,60055,795,15986,20,Yes
2998,60,Female,78909,759,14406,20,Yes
2999,52,Female,85893,721,44962,7,Yes
3000,24,Male,32519,750,42019,15,Yes
3001,44,Female,55336,766,20367,15,Yes
3002,48,Female,38230,721,38545,15,No
3003,22,Female,76772,668,36178,20,Yes
3004,65,Female,42423,646,19603,15,No
3005,43,Female,36275,720,22285,5,Yes
3006,24,Female,65080,611,14008,15,No
3007,59,Female,49860,741,19880,10,No
3008,31,Male,58134,645,10985,15,Yes
3009,55,Male,75660,798,39321,10,No
3010,32,Female,66937,613,45951,5,No
3011,31,Female,59023,696,7413,7,No
3012,30,Male,49605,650,17649,15,Yes
3013,58,Female,61034,631,32063,10,No
3014,52,Male,78835,639,10474,20,Yes
3015,21,Female,97562,789,49064,20,No
3016,31,Female,68870,760,38903,10,Yes
3017,39,Male,98163,646,18648,15,No
3018,56,Male,31114,626,45913,5,No
3019,31,Female,30901,613,44923,7,No
3020,36,Female,85682,639,14384,7,Yes
3021,34,Male,76037,784,36930,15,Yes
3022,53,Female,94141,603,31694,5,Yes
3023,41,Male,36052,793,9516,20,Yes
3024,30,Female,72679,605,49896,5,No
3025,62,Male,40780,658,23467,20,No
3026,20,Male,33317,683,31339,15,Yes
3027,25,Female,90972,652,46268,20,Yes
3028,56,Male,44828,792,17016,5,No
3029,47,Female,31648,760,16713,20,Yes
3030,51,Female,88723,686,21518,5,No
3031,57,Female,98638,663,20126,7,Yes
3032,38,Female,71724,612,22931,7,Yes
3033,64,Female,88716,725,21275,20,Yes
3034,51,Male,99329,606,36102,10,No
3035,61,Male,57795,691,23488,7,Yes
3036,61,Female,45901,766,25709,5,No
3037,34,Male,49653,631,33137,5,Yes
3038,61,Male,76859,606,48971,7,No
3039,39,Female,45118,711,37286,15,Yes
3040,24,Male,77987,610,34228,5,No
3041,21,Male,40076,611,42107,5,No
3042,64,Male,50487,668,39262,10,No
3043,51,Female,87350,768,47375,7,Yes
3044,20,Male,82245,775,18350,7,Yes
3045,51,Male,76118,783,22317,10,Yes
3046,29,Male,90899,653,20776,20,No
3047,44,Female,58139,602,12001,7,No
3048,24,Female,73173,602,19904,7,Yes
3049,47,Female,83996,664,36504,10,Yes
3050,58,Male,47037,619,47658,10,No
3051,53,Male,68046,600,11077,20,Yes
3052,44,Male,60670,772,29542,10,Yes
3053,50,Female,71600,640,27396,20,No
3054,38,Female,55078,732,13885,15,No
3055,26,Female,81912,676,20454,7,No
3056,51,Female,67338,700,5382,7,Yes
3057,18,Female,98431,625,42755,7,Yes
3058,60,Male,40923,604,31088,20,Yes
3059,49,Male,91430,764,24083,5,No
3060,51,Male,46551,674,17385,10,No
3061,46,Male,32083,762,34715,20,No
3062,19,Male,65840,655,26852,15,Yes
3063,26,Female,83834,658,13282,20,Yes
3064,60,Female,41209,726,41647,5,No
3065,28,Female,97825,745,18900,20,No
3066,52,Female,81396,600,27620,15,No
3067,54,Female,69665,778,12123,20,No
3068,29,Male,95485,609,24890,15,No
3069,53,Male,61149,645,24888,10,No
3070,64,Male,60681,638,49158,15,Yes
3071,45,Female,36102,766,32530,5,Yes
3072,56,Male,39667,652,11883,5,Yes
3073,59,Female,73381,685,22934,20,Yes
3074,58,Female,57399,659,25811,15,No
3075,51,Male,33448,607,44411,7,No
3076,42,Male,75243,714,17488,10,No
3077,47,Male,56557,765,10324,20,Yes
3078,61,Female,30480,735,31606,7,No
3079,18,Male,98615,645,13780,10,No
3080,21,Female,30371,654,49005,7,No
3081,40,Female,83927,618,46871,15,No
3082,18,Female,56462,653,27507,20,No
3083,21,Female,49326,758,30059,7,No
3084,28,Female,42457,723,28669,10,No
3085,46,Female,78217,688,41958,15,No
3086,48,Male,97753,750,46603,5,No
3087,28,Male,30683,703,19858,20,No
3088,62,Female,89148,775,40478,15,Yes
3089,63,Male,68762,702,41248,20,Yes
3090,40,Male,50602,753,22741,7,Yes
3091,25,Female,70030,672,18615,20,No
3092,60,Female,66896,631,13309,20,No
3093,54,Female,79385,617,33158,10,No
3094,51,Male,69991,717,35874,10,Yes
3095,63,Male,39077,619,28698,10,No
3096,23,Female,49938,670,21772,15,No
3097,56,Female,98770,698,5785,10,No
3098,40,Female,71206,661,38008,7,Yes
3099,43,Female,89440,727,40360,20,No
3100,60,Male,35812,646,7881,10,Yes
3101,23,Female,96430,684,21565,15,Yes
3102,28,Female,53457,774,20006,7,No
3103,29,Female,77745,674,16320,7,No
3104,40,Male,41996,777,8346,7,No
3105,63,Female,80272,682,26424,10,Yes
3106,34,Female,68194,686,7179,5,No
3107,43,Female,75604,722,46213,15,Yes
3108,64,Male,88209,728,38021,15,No
3109,64,Male,31222,793,7563,5,No
3110,25,Male,43327,783,30424,7,Yes
3111,57,Male,50589,711,14281,7,No
3112,44,Female,77193,616,25387,5,No
3113,54,Male,84038,606,23223,7,Yes
3114,59,Female,53502,718,42236,15,No
3115,56,Female,59195,780,35197,15,Yes
3116,33,Female,68608,633,15813,5,No
3117,19,Male,57344,752,47897,10,No
3118,51,Female,55177,713,15605,5,No
3119,58,Male,65649,768,20672,20,Yes
3120,49,Female,43937,746,9726,7,No
3121,52,Male,71340,787,25487,15,Yes
3122,63,Female,62132,769,11334,7,Yes
3123,38,Male,84457,739,10958,15,Yes
3124,34,Male,98651,699,35030,5,Yes
3125,30,Male,59352,612,38043,15,No
3126,42,Male,78826,625,38230,7,No
3127,48,Female,38684,650,29113,10,No
3128,55,Male,82981,635,29540,15,No
3129,21,Male,80368,668,7583,5,No
3130,36,Female,31496,653,42633,10,No
3131,39,Male,34681,676,18348,15,Yes
3132,57,Female,98641,770,49878,10,No
3133,58,Male,83452,783,25791,20,Yes
3134,25,Male,63218,645,38641,10,Yes
3135,36,Female,64251,632,35891,10,No
3136,56,Female,95766,607,40905,20,No
3137,50,Female,36811,678,16078,7,Yes
3138,53,Female,61599,704,42915,15,No
3139,57,Female,98297,604,44145,5,No
3140,51,Female,58194,788,35750,10,No
3141,61,Male,30483,775,21622,7,Yes
3142,28,Female,37009,666,28005,10,No
3143,43,Female,84037,725,43066,7,No
3144,50,Female,54771,734,13985,7,No
3145,37,Female,46980,746,32493,10,Yes
3146,21,Male,83050,789,31684,7,Yes
3147,29,Female,80091,720,34236,7,Yes
3148,55,Male,91731,743,24913,7,Yes
3149,32,Female,68471,681,34677,10,Yes
3150,56,Female,44119,727,29121,15,No
3151,35,Female,57904,780,15991,10,No
3152,57,Male,94533,601,49915,5,No
3153,48,Female,51496,747,17253,7,No
3154,56,Female,93132,745,35383,10,Yes
3155,48,Female,32579,728,28014,15,Yes
3156,29,Female,56426,716,31344,5,Yes
3157,51,Female,46792,770,42285,7,Yes
3158,59,Male,59526,683,23625,20,No
3159,27,Male,49828,704,7430,5,No
3160,23,Female,48724,619,16803,5,Yes
3161,53,Male,73839,691,19029,7,No
3162,46,Male,44578,691,15253,20,Yes
3163,49,Male,35072,783,17049,10,Yes
3164,40,Male,82104,606,6611,7,Yes
3165,38,Male,37826,614,22514,20,No
3166,29,Female,36869,705,14963,20,Yes
3167,36,Male,41570,742,40437,5,No
3168,18,Male,94220,611,30964,20,No
3169,58,Female,80848,662,45105,7,No
3170,57,Female,78293,683,5997,15,No
3171,51,Female,48132,717,17771,10,No
3172,28,Male,65256,634,14533,20,No
3173,27,Male,32109,727,49973,5,Yes
3174,46,Male,93556,791,12094,20,Yes
3175,22,Male,57482,668,28591,20,No
3176,35,Male,95799,624,18148,10,No
3177,65,Male,34141,608,42614,5,Yes
3178,26,Female,88616,756,12105,10,Yes
3179,18,Female,45517,771,15918,7,Yes
3180,25,Male,51170,751,25886,15,Yes
3181,31,Male,74417,736,33816,15,Yes
3182,43,Male,58352,739,38725,7,No
3183,40,Female,92684,761,22606,10,Yes
3184,50,Female,34422,674,39506,15,Yes
3185,56,Male,47287,669,43946,20,Yes
3186,59,Female,86781,794,35121,7,Yes
3187,21,Male,69293,752,31557,10,No
3188,57,Male,78831,780,8782,15,No
3189,54,Female,64413,603,45405,10,No
3190,59,Male,50183,634,16814,5,No
3191,42,Female,82263,630,38764,20,No
3192,62,Female,86262,721,22068,10,Yes
3193,31,Male,36413,660,9290,15,No
3194,56,Female,76276,654,9143,10,Yes
3195,61,Female,58646,667,14811,7,Yes
3196,63,Female,56037,749,23474,20,Yes
3197,65,Male,67906,757,48938,5,Yes
3198,30,Female,63959,719,12764,10,Yes
3199,63,Female,71487,711,24810,20,No
3200,21,Female,58725,729,22870,7,No
3201,31,Male,71672,607,35884,10,No
3202,63,Female,82055,672,39086,20,Yes
3203,34,Female,36011,676,7039,5,No
3204,62,Male,58073,768,34710,20,No
3205,32,Female,36419,672,25350,7,Yes
3206,46,Male,49762,790,28789,5,Yes
3207,41,Male,83226,710,8491,5,No
3208,59,Female,31199,607,46435,15,Yes
3209,51,Male,68093,701,28742,10,No
3210,41,Male,45214,771,26484,7,Yes
3211,26,Female,69643,730,15553,7,No
3212,29,Male,48473,613,34276,20,Yes
3213,63,Male,86901,631,49522,15,Yes
3214,40,Male,54821,673,43170,7,No
3215,36,Female,90317,786,14809,20,No
3216,27,Female,81178,637,31141,20,Yes
3217,31,Female,62206,727,38445,20,Yes
3218,26,Male,96952,604,39718,10,No
3219,35,Female,34434,693,47986,10,No
3220,42,Female,61577,629,14307,15,Yes
3221,25,Male,72262,736,26488,7,No
3222,34,Male,56564,625,40268,5,No
3223,56,Female,57791,742,5584,20,No
3224,19,Female,59678,627,45759,15,No
3225,42,Male,76938,744,13873,5,No
3226,61,Male,38737,784,45651,20,No
3227,58,Female,36373,658,17591,5,No
3228,19,Male,59647,712,22066,7,No
3229,31,Female,80384,676,31820,7,No
3230,28,Female,55356,702,40345,10,Yes
3231,56,Male,68086,745,16482,5,No
3232,19,Male,39115,723,32313,5,Yes
3233,21,Female,73770,609,49324,5,No
3234,34,Female,33513,647,46291,10,No
3235,19,Male,37336,738,32673,10,Yes
3236,65,Female,35505,789,29099,10,Yes
3237,42,Female,67475,683,6073,20,No
3238,34,Male,52223,640,29053,5,No
3239,27,Male,44525,799,34054,20,No
3240,26,Male,38703,711,47362,20,Yes
3241,50,Female,39024,718,31615,15,Yes
3242,30,Female,97843,787,28606,5,No
3243,64,Female,95918,662,12610,7,No
3244,46,Male,60309,728,23986,10,No
3245,64,Male,68955,672,31888,20,No
3246,57,Female,64296,736,11211,5,No
3247,18,Male,54849,734,9473,7,Yes
3248,56,Female,63384,652,27887,7,No
3249,39,Male,53619,644,27961,15,No
3250,28,Female,78868,668,43859,10,Yes
3251,63,Male,34885,661,24514,7,No
3252,25,Female,93843,620,44434,5,No
3253,33,Male,30503,624,14630,10,No
3254,45,Male,78666,636,49011,10,No
3255,60,Male,52125,702,33714,7,No
3256,54,Female,59983,762,44740,15,Yes
3257,36,Female,38666,761,18027,15,No
3258,63,Female,62434,658,16867,5,Yes
3259,56,Male,47999,619,17424,5,Yes
3260,19,Male,40878,681,43753,7,Yes
3261,27,Female,89612,775,16268,20,Yes
3262,38,Male,61134,692,40298,5,No
3263,36,Male,33442,776,40717,7,No
3264,49,Male,62972,650,26633,10,No
3265,59,Male,73243,679,49271,15,Yes
3266,28,Female,74456,669,13684,5,Yes
3267,23,Male,30782,751,38456,7,Yes
3268,60,Female,66728,620,23279,15,Yes
3269,28,Male,50398,798,12143,10,Yes
3270,21,Male,45835,719,10848,10,Yes
3271,29,Female,63747,761,21186,10,Yes
3272,49,Female,57102,636,6423,20,Yes
3273,51,Female,58913,634,47964,20,No
3274,59,Male,72648,746,44119,20,Yes
3275,23,Male,59126,628,44049,5,Yes
3276,55,Female,89378,764,9774,5,No
3277,55,Male,52743,800,10925,5,No
3278,48,Female,61789,636,14575,10,No
3279,50,Female,30317,780,31628,20,No
3280,59,Female,59633,668,21052,7,No
3281,38,Female,67204,688,20249,5,Yes
3282,56,Female,72937,632,20598,5,No
3283,55,Male,63578,799,34850,7,Yes
3284,30,Female,68798,774,13640,10,Yes
3285,41,Male,85699,744,5802,20,Yes
3286,62,Female,40515,617,48644,15,No
3287,29,Male,53645,705,43079,5,Yes
3288,48,Female,78618,648,18552,7,Yes
3289,44,Male,69681,692,14534,7,No
3290,58,Male,37277,656,38644,7,Yes
3291,41,Male,30022,685,28784,15,Yes
3292,50,Male,98936,669,34594,10,No
3293,59,Male,42962,625,15338,20,Yes
3294,34,Male,43694,688,17890,20,No
3295,39,Male,35539,681,43407,20,Yes
3296,49,Male,52980,681,21874,5,No
3297,42,Male,54137,777,31419,20,Yes
3298,29,Male,79465,616,36391,7,No
3299,22,Male,61514,625,37202,7,No
3300,59,Female,53831,696,12326,5,No
3301,57,Female,71484,719,46604,20,Yes
3302,22,Female,52105,752,45539,15,Yes
3303,62,Female,52480,629,13499,20,No
3304,60,Male,49622,703,28988,20,Yes
3305,60,Female,99647,605,21408,15,No
3306,34,Male,38247,748,49342,10,Yes
3307,64,Male,79831,621,32429,7,Yes
3308,31,Female,34139,720,45897,10,No
3309,64,Female,88646,760,25657,20,Yes
3310,19,Male,77144,614,15790,10,Yes
3311,21,Male,43198,742,21520,10,No
3312,30,Male,50633,619,42696,5,No
3313,41,Male,36519,716,42793,15,Yes
3314,59,Male,90864,778,40727,5,No
3315,34,Female,97998,678,13664,7,Yes
3316,39,Female,54027,627,29798,7,Yes
3317,38,Male,63351,704,41854,5,No
3318,38,Female,42121,782,44473,5,Yes
3319,63,Male,97186,757,10755,5,Yes
3320,36,Male,80642,600,12040,10,No
3321,22,Male,55183,664,13041,10,Yes
3322,65,Male,85519,687,34297,5,Yes
3323,47,Female,36099,737,14459,10,No
3324,27,Female,79939,770,44857,7,Yes
3325,50,Male,82555,605,21815,5,Yes
3326,53,Male,78028,665,43862,10,No
3327,45,Female,80533,628,15355,20,No
3328,36,Female,87056,797,30726,15,No
3329,49,Female,97678,650,13276,15,No
3330,53,Female,34057,706,15335,5,No
3331,53,Male,96544,748,27974,5,No
3332,64,Male,61379,700,45121,10,Yes
3333,31,Female,61419,634,18261,15,No
3334,48,Female,74329,735,20071,7,No
3335,22,Female,85009,720,16481,5,No
3336,22,Male,45144,615,25253,15,No
3337,52,Male,37505,601,40311,20,No
3338,55,Female,85423,742,26682,5,Yes
3339,57,Male,65899,645,16579,20,Yes
3340,63,Female,83070,660,41236,10,Yes
3341,52,Male,33337,635,27794,10,No
3342,55,Female,32665,617,32402,15,Yes
3343,22,Male,55947,755,25297,5,No
3344,21,Female,50951,696,35714,20,No
3345,52,Male,33752,737,10875,5,No
3346,24,Male,88851,781,10974,5,Yes
3347,25,Male,57886,722,18515,15,Yes
3348,61,Female,49528,630,16915,5,No
3349,34,Female,39765,764,8863,15,Yes
3350,47,Male,93885,675,15654,7,No
3351,64,Female,78589,611,37968,10,Yes
3352,62,Male,47553,685,38597,15,Yes
3353,61,Female,73053,665,9023,20,No
3354,44,Male,85061,629,34288,15,Yes
3355,44,Female,65971,685,17727,7,No
3356,28,Female,78204,738,37276,10,No
3357,43,Female,33354,669,28946,5,No
3358,57,Female,78922,726,10400,5,Yes
3359,61,Male,63666,690,6962,20,Yes
3360,32,Male,90596,757,13207,15,Yes
3361,61,Female,30846,760,25618,20,No
3362,18,Male,76474,763,28818,20,Yes
3363,60,Male,78362,692,42905,20,No
3364,35,Male,42960,651,16777,5,Yes
3365,51,Female,32636,767,31353,10,Yes
3366,47,Male,43337,659,5484,10,Yes
3367,39,Female,67706,738,20977,10,No
3368,58,Male,33604,721,42397,20,No
